"Bacteria","Climate_Variable","Lag_Years","x_value","Density","Scaled_Density"
"CR-Kp","Temperature",2,6.56187419325516,0.0382751970676945,0.162294536657689
"CR-Kp","Temperature",2,6.63949675282045,0.0400548516265173,0.169840630059221
"CR-Kp","Temperature",2,6.71711931238574,0.0418917187545248,0.177629316265447
"CR-Kp","Temperature",2,6.79474187195103,0.0437826693409707,0.185647327217214
"CR-Kp","Temperature",2,6.87236443151633,0.0457244931846247,0.193881051015404
"CR-Kp","Temperature",2,6.94998699108162,0.0477174263962383,0.202331488817109
"CR-Kp","Temperature",2,7.02760955064691,0.0497634989765972,0.211007248234103
"CR-Kp","Temperature",2,7.1052321102122,0.0518460735970156,0.219837783645275
"CR-Kp","Temperature",2,7.18285466977749,0.0539614055330574,0.228807216665565
"CR-Kp","Temperature",2,7.26047722934279,0.0561056950119627,0.237899435493947
"CR-Kp","Temperature",2,7.33809978890808,0.0582779935219562,0.247110418249648
"CR-Kp","Temperature",2,7.41572234847337,0.0604716486712172,0.256411957452866
"CR-Kp","Temperature",2,7.49334490803866,0.0626777998210509,0.265766482212747
"CR-Kp","Temperature",2,7.57096746760395,0.0648922824343355,0.275156334053977
"CR-Kp","Temperature",2,7.64859002716925,0.0671108937806605,0.284563692554013
"CR-Kp","Temperature",2,7.72621258673454,0.0693273373377215,0.293961859191403
"CR-Kp","Temperature",2,7.80383514629983,0.0715342550865596,0.303319634485305
"CR-Kp","Temperature",2,7.88145770586512,0.0737274508578071,0.312619225833318
"CR-Kp","Temperature",2,7.95908026543041,0.0759025083229097,0.321841907113792
"CR-Kp","Temperature",2,8.03670282499571,0.0780549957607556,0.330968886937536
"CR-Kp","Temperature",2,8.114325384561,0.0801689118480352,0.339932316474202
"CR-Kp","Temperature",2,8.19194794412629,0.082245207948849,0.348736229698992
"CR-Kp","Temperature",2,8.26957050369158,0.0842806495749833,0.357366911731092
"CR-Kp","Temperature",2,8.34719306325687,0.0862708607747089,0.365805807654715
"CR-Kp","Temperature",2,8.42481562282217,0.0882093390613944,0.374025345618221
"CR-Kp","Temperature",2,8.50243818238746,0.0900732202446176,0.381928576853875
"CR-Kp","Temperature",2,8.58006074195275,0.0918744738956237,0.38956625475207
"CR-Kp","Temperature",2,8.65768330151804,0.0936091558395094,0.396921655217638
"CR-Kp","Temperature",2,8.73530586108333,0.0952734135813752,0.403978442897068
"CR-Kp","Temperature",2,8.81292842064862,0.096854146792717,0.410681069761677
"CR-Kp","Temperature",2,8.89055098021392,0.0983351494302407,0.416960818927191
"CR-Kp","Temperature",2,8.96817353977921,0.0997315421399624,0.422881804975039
"CR-Kp","Temperature",2,9.0457960993445,0.101040416633178,0.428431696175957
"CR-Kp","Temperature",2,9.1234186589098,0.102259015682687,0.433598801331859
"CR-Kp","Temperature",2,9.20104121847509,0.103365893548208,0.438292186188995
"CR-Kp","Temperature",2,9.27866377804038,0.104359994938307,0.442507376099357
"CR-Kp","Temperature",2,9.35628633760567,0.105255133452004,0.446302943502133
"CR-Kp","Temperature",2,9.43390889717096,0.106049892051643,0.449672879872541
"CR-Kp","Temperature",2,9.51153145673625,0.106743037006728,0.452611953945059
"CR-Kp","Temperature",2,9.58915401630155,0.107305272651557,0.454995946202723
"CR-Kp","Temperature",2,9.66677657586684,0.107754984051288,0.456902813020942
"CR-Kp","Temperature",2,9.74439913543213,0.108101097776624,0.458370404855539
"CR-Kp","Temperature",2,9.82202169499742,0.108343801986371,0.459399519537721
"CR-Kp","Temperature",2,9.89964425456271,0.108483457749761,0.459991688073676
"CR-Kp","Temperature",2,9.97726681412801,0.108485418016721,0.46
"CR-Kp","Temperature",2,10.0548893736933,0.108386287973151,0.459579668669985
"CR-Kp","Temperature",2,10.1325119332586,0.108188312307483,0.458740212014221
"CR-Kp","Temperature",2,10.2101344928239,0.107892999723672,0.457488027241038
"CR-Kp","Temperature",2,10.2877570523892,0.107495524701535,0.455802653173946
"CR-Kp","Temperature",2,10.3653796119545,0.106978722783291,0.453611309058409
"CR-Kp","Temperature",2,10.4430021715198,0.106372443134812,0.451040561363479
"CR-Kp","Temperature",2,10.5206247310851,0.105678937171579,0.448099956543775
"CR-Kp","Temperature",2,10.5982472906503,0.10490051900639,0.444799306903182
"CR-Kp","Temperature",2,10.6758698502156,0.104028017565835,0.441099725245178
"CR-Kp","Temperature",2,10.7534924097809,0.103060988493273,0.436999327408207
"CR-Kp","Temperature",2,10.8311149693462,0.102019375219331,0.432582677550812
"CR-Kp","Temperature",2,10.9087375289115,0.100905820640299,0.427860982085011
"CR-Kp","Temperature",2,10.9863600884768,0.0997229935606386,0.422845557278705
"CR-Kp","Temperature",2,11.0639826480421,0.0984597193395582,0.417489020406556
"CR-Kp","Temperature",2,11.1416052076074,0.09712698224788,0.411837946986924
"CR-Kp","Temperature",2,11.2192277671727,0.0957363324316326,0.405941311962896
"CR-Kp","Temperature",2,11.296850326738,0.0942906077238621,0.399811148317566
"CR-Kp","Temperature",2,11.3744728863033,0.0927926694870506,0.393459588803576
"CR-Kp","Temperature",2,11.4520954458686,0.0912322346218046,0.386843031010505
"CR-Kp","Temperature",2,11.5297180054338,0.0896261815562016,0.380033042869394
"CR-Kp","Temperature",2,11.6073405649991,0.0879802270857309,0.373053864743355
"CR-Kp","Temperature",2,11.6849631245644,0.0862975007292008,0.365918766421804
"CR-Kp","Temperature",2,11.7625856841297,0.0845805160440404,0.358638405893976
"CR-Kp","Temperature",2,11.840208243695,0.0828256598072497,0.351197462367361
"CR-Kp","Temperature",2,11.9178308032603,0.0810476599883456,0.343658385396022
"CR-Kp","Temperature",2,11.9954533628256,0.0792500482765739,0.33603615005295
"CR-Kp","Temperature",2,12.0730759223909,0.0774364107594881,0.328345962070904
"CR-Kp","Temperature",2,12.1506984819562,0.0756097912055627,0.320600727640631
"CR-Kp","Temperature",2,12.2283210415215,0.0737757592397842,0.3128240630927
"CR-Kp","Temperature",2,12.3059436010868,0.0719412687282708,0.305045454218592
"CR-Kp","Temperature",2,12.3835661606521,0.0701102567802948,0.297281595153781
"CR-Kp","Temperature",2,12.4611887202174,0.0682866842863102,0.289549280870735
"CR-Kp","Temperature",2,12.5388112797826,0.066477917868194,0.2818797473284
"CR-Kp","Temperature",2,12.6164338393479,0.0646913133762698,0.274304184812169
"CR-Kp","Temperature",2,12.6940563989132,0.0629285537885957,0.266829729487628
"CR-Kp","Temperature",2,12.7716789584785,0.061193520779164,0.259472840433511
"CR-Kp","Temperature",2,12.8493015180438,0.0594900450285835,0.252249760506343
"CR-Kp","Temperature",2,12.9269240776091,0.0578327986116745,0.24522270225543
"CR-Kp","Temperature",2,13.0045466371744,0.0562220362536926,0.238392745767107
"CR-Kp","Temperature",2,13.0821691967397,0.0546572065234798,0.231757552862316
"CR-Kp","Temperature",2,13.159791756305,0.0531413341825901,0.225329949138636
"CR-Kp","Temperature",2,13.2374143158703,0.0516772977209977,0.219122139972719
"CR-Kp","Temperature",2,13.3150368754356,0.0502876320715949,0.213229678014129
"CR-Kp","Temperature",2,13.3926594350009,0.0489582380216898,0.207592779764245
"CR-Kp","Temperature",2,13.4702819945661,0.0476894022187639,0.202212660666064
"CR-Kp","Temperature",2,13.5479045541314,0.0464824811243053,0.197095072389219
"CR-Kp","Temperature",2,13.6255271136967,0.0453421235301803,0.192259726746576
"CR-Kp","Temperature",2,13.703149673262,0.0442851990649099,0.187778154357286
"CR-Kp","Temperature",2,13.7807722328273,0.0432922398440379,0.183567807474254
"CR-Kp","Temperature",2,13.8583947923926,0.0423627445385521,0.1796265603616
"CR-Kp","Temperature",2,13.9360173519579,0.0414959724740767,0.175951272410944
"CR-Kp","Temperature",2,14.0136399115232,0.0406987810585241,0.172571020411568
"CR-Kp","Temperature",2,14.0912624710885,0.0399737930331662,0.169496925314167
"CR-Kp","Temperature",2,14.1688850306538,0.0393048345636511,0.166660406806864
"CR-Kp","Temperature",2,14.2465075902191,0.038689440844471,0.164051013618379
"CR-Kp","Temperature",2,14.3241301497844,0.0381249610032851,0.161657505516622
"CR-Kp","Temperature",2,14.4017527093497,0.0376173910621836,0.159505306841675
"CR-Kp","Temperature",2,14.4793752689149,0.0371578422717355,0.157556727507505
"CR-Kp","Temperature",2,14.5569978284802,0.0367357226465798,0.155766855365041
"CR-Kp","Temperature",2,14.6346203880455,0.0363473211939397,0.154119955058248
"CR-Kp","Temperature",2,14.7122429476108,0.0359888454636321,0.152599945835293
"CR-Kp","Temperature",2,14.7898655071761,0.0356616441535956,0.1512125464468
"CR-Kp","Temperature",2,14.8674880667414,0.0353537730849637,0.149907111171168
"CR-Kp","Temperature",2,14.9451106263067,0.0350596060458256,0.148659783737884
"CR-Kp","Temperature",2,15.022733185872,0.0347752623047204,0.147454109064739
"CR-Kp","Temperature",2,15.1003557454373,0.0344969062404657,0.146273823346178
"CR-Kp","Temperature",2,15.1779783050026,0.0342188512112632,0.145094814076809
"CR-Kp","Temperature",2,15.2556008645679,0.0339357294684068,0.143894320922108
"CR-Kp","Temperature",2,15.3332234241332,0.0336444277556889,0.142659143049358
"CR-Kp","Temperature",2,15.4108459836984,0.033341992528641,0.141376756835752
"CR-Kp","Temperature",2,15.4884685432637,0.0330240749216744,0.140028722216185
"CR-Kp","Temperature",2,15.566091102829,0.0326833967998345,0.138584178434069
"CR-Kp","Temperature",2,15.6437136623943,0.0323221680265039,0.137052495754776
"CR-Kp","Temperature",2,15.7213362219596,0.0319389398781436,0.135427531299013
"CR-Kp","Temperature",2,15.7989587815249,0.0315324847283949,0.133704079684017
"CR-Kp","Temperature",2,15.8765813410902,0.0310976963603648,0.131860489522776
"CR-Kp","Temperature",2,15.9542039006555,0.0306331976135403,0.129890921377623
"CR-Kp","Temperature",2,16.0318264602208,0.0301440504159264,0.127816838841777
"CR-Kp","Temperature",2,16.1094490197861,0.0296308050804216,0.125640575352653
"CR-Kp","Temperature",2,16.1870715793514,0.0290942322177609,0.123365398454815
"CR-Kp","Temperature",2,16.2646941389167,0.0285306697088339,0.120975780026406
"CR-Kp","Temperature",2,16.342316698482,0.0279457054725933,0.118495413968092
"CR-Kp","Temperature",2,16.4199392580472,0.0273439837660267,0.11594399286394
"CR-Kp","Temperature",2,16.4975618176125,0.0267277729846144,0.113331135167194
"CR-Kp","Temperature",2,16.5751843771778,0.0260994976558211,0.110667121362128
"CR-Kp","Temperature",2,16.6528069367431,0.025460660272921,0.107958322322531
"CR-Kp","Temperature",2,16.7304294963084,0.0248183050334227,0.105234606863153
"CR-Kp","Temperature",2,16.8080520558737,0.0241758652287214,0.102510532830299
"CR-Kp","Temperature",2,16.885674615439,0.0235365063339225,0.099799522475321
"CR-Kp","Temperature",2,16.9632971750043,0.0229039025094505,0.0971171549776698
"CR-Kp","Temperature",2,17.0409197345696,0.0222865230050754,0.0944993416604111
"CR-Kp","Temperature",2,17.1185422941349,0.0216854411960477,0.0919506338505735
"CR-Kp","Temperature",2,17.1961648537002,0.0211037113480839,0.089483982249322
"CR-Kp","Temperature",2,17.2737874132655,0.0205443051435519,0.0871119873878095
"CR-Kp","Temperature",2,17.3514099728307,0.0200136368620103,0.084861847101937
"CR-Kp","Temperature",2,17.429032532396,0.0195198751464944,0.0827681980817315
"CR-Kp","Temperature",2,17.5066550919613,0.0190589757811032,0.0808138920380633
"CR-Kp","Temperature",2,17.5842776515266,0.0186329132237801,0.0790073010698796
"CR-Kp","Temperature",2,17.6619002110919,0.0182434928902896,0.0773560805032777
"CR-Kp","Temperature",2,17.7395227706572,0.0179002711308001,0.0759007511857391
"CR-Kp","Temperature",2,17.8171453302225,0.0176039079278041,0.0746441115758224
"CR-Kp","Temperature",2,17.8947678897878,0.0173486359080275,0.0735617068504324
"CR-Kp","Temperature",2,17.9723904493531,0.0171347783783783,0.0726549078959083
"CR-Kp","Temperature",2,18.0500130089184,0.0169624620657528,0.0719242520597893
"CR-Kp","Temperature",2,18.1276355684837,0.0168426282370777,0.0714161325152619
"CR-Kp","Temperature",2,18.205258128049,0.0167662867259964,0.0710924291481236
"CR-Kp","Temperature",2,18.2828806876142,0.0167288045021938,0.0709334969776587
"CR-Kp","Temperature",2,18.3605032471795,0.0167288750667705,0.0709337961856617
"CR-Kp","Temperature",2,18.4381258067448,0.0167650285021589,0.071087094025894
"CR-Kp","Temperature",2,18.5157483663101,0.0168462211542643,0.0714313672070394
"CR-Kp","Temperature",2,18.5933709258754,0.0169576329510758,0.0719037756419258
"CR-Kp","Temperature",2,18.6709934854407,0.0170967133227253,0.0724935044011304
"CR-Kp","Temperature",2,18.748616045006,0.0172610431734341,0.0731902960318211
"CR-Kp","Temperature",2,18.8262386045713,0.0174494256499387,0.0739890756353503
"CR-Kp","Temperature",2,18.9038611641366,0.0176613511074563,0.0748876822152972
"CR-Kp","Temperature",2,18.9814837237019,0.0178875735051677,0.0758469106982551
"CR-Kp","Temperature",2,19.0591062832672,0.0181253088019476,0.0768549561896952
"CR-Kp","Temperature",2,19.1367288428325,0.0183717726562319,0.0779000125211673
"CR-Kp","Temperature",2,19.2143514023978,0.0186243337494567,0.078970922372531
"CR-Kp","Temperature",2,19.291973961963,0.0188781733286357,0.0800472532615761
"CR-Kp","Temperature",2,19.3695965215283,0.0191295930483915,0.0811133234597832
"CR-Kp","Temperature",2,19.4472190810936,0.0193760772690745,0.0821584661488834
"CR-Kp","Temperature",2,19.5248416406589,0.0196151771326924,0.0831722976782719
"CR-Kp","Temperature",2,19.6024642002242,0.0198413534708432,0.0841313308594257
"CR-Kp","Temperature",2,19.6800867597895,0.0200518910496704,0.0850240525544796
"CR-Kp","Temperature",2,19.7577093193548,0.0202463225879548,0.0858484813970456
"CR-Kp","Temperature",2,19.8353318789201,0.0204229098109922,0.0865972467526319
"CR-Kp","Temperature",2,19.9129544384854,0.0205800214217384,0.0872634315935486
"CR-Kp","Temperature",2,19.9905769980507,0.0207089917080637,0.087810291556797
"CR-Kp","Temperature",2,20.068199557616,0.0208134186420847,0.0882530827680755
"CR-Kp","Temperature",2,20.1458221171813,0.0208936046911666,0.088593087749869
"CR-Kp","Temperature",2,20.2234446767465,0.0209488301260774,0.0888272547054232
"CR-Kp","Temperature",2,20.3010672363118,0.0209778370299994,0.0889502498143334
"CR-Kp","Temperature",2,20.3786897958771,0.0209720562601632,0.0889257381871184
"CR-Kp","Temperature",2,20.4563123554424,0.0209401132911134,0.0887902935713209
"CR-Kp","Temperature",2,20.5339349150077,0.0208821931576684,0.0885447005518002
"CR-Kp","Temperature",2,20.611557474573,0.0207985866904444,0.0881901923088849
"CR-Kp","Temperature",2,20.6891800341383,0.0206871942848221,0.0877178660965423
"CR-Kp","Temperature",2,20.7668025937036,0.0205454664651625,0.0871169116250999
"CR-Kp","Temperature",2,20.8444251532689,0.020380794847961,0.0864186708357156
"CR-Kp","Temperature",2,20.9220477128342,0.020194197963194,0.0856274625004203
"CR-Kp","Temperature",2,20.9996702723995,0.0199867688943113,0.0847479215129734
"CR-Kp","Temperature",2,21.0772928319648,0.0197565582289904,0.0837717819728988
"CR-Kp","Temperature",2,21.1549153915301,0.0195061170051033,0.0827098607940516
"CR-Kp","Temperature",2,21.2325379510953,0.0192403609765397,0.0815830017619889
"CR-Kp","Temperature",2,21.3101605106606,0.0189608088414938,0.0803976444626205
"CR-Kp","Temperature",2,21.3877830702259,0.0186690123936409,0.0791603688133567
"CR-Kp","Temperature",2,21.4654056297912,0.0183646248467183,0.0778697043706678
"CR-Kp","Temperature",2,21.5430281893565,0.0180520506506377,0.0765443268883697
"CR-Kp","Temperature",2,21.6206507489218,0.0177339236598178,0.0751954044391367
"CR-Kp","Temperature",2,21.6982733084871,0.0174118707128766,0.073829835146035
"CR-Kp","Temperature",2,21.7758958680524,0.0170875094772631,0.0724544782445279
"CR-Kp","Temperature",2,21.8535184276177,0.0167632826647482,0.0710796913240046
"CR-Kp","Temperature",2,21.931140987183,0.0164415703803463,0.069715566508612
"CR-Kp","Temperature",2,22.0087635467483,0.0161237975792325,0.0683681458949969
"CR-Kp","Temperature",2,22.0863861063136,0.0158113471276722,0.0670432931143626
"CR-Kp","Temperature",2,22.1640086658788,0.0155060527712301,0.0657487836168585
"CR-Kp","Temperature",2,22.2416312254441,0.0152120522241348,0.0645021621433348
"CR-Kp","Temperature",2,22.3192537850094,0.0149283317896385,0.0632991304156221
"CR-Kp","Temperature",2,22.3968763445747,0.01465586460899,0.0621438147484142
"CR-Kp","Temperature",2,22.47449890414,0.0143955644417573,0.0610400896661311
"CR-Kp","Temperature",2,22.5521214637053,0.0141502095341784,0.059999735491813
"CR-Kp","Temperature",2,22.6297440232706,0.0139222881015903,0.0590333027591269
"CR-Kp","Temperature",2,22.7073665828359,0.0137093506274385,0.05813040502503
"CR-Kp","Temperature",2,22.7849891424012,0.0135118441539298,0.0572929378384264
"CR-Kp","Temperature",2,22.8626117019665,0.0133301592193183,0.0565225571600904
"CR-Kp","Temperature",2,22.9402342615318,0.0131681458772356,0.055835587992063
"CR-Kp","Temperature",2,23.0178568210971,0.013025029716092,0.0552287466733899
"CR-Kp","Temperature",2,23.0954793806624,0.0128984878930693,0.0546921838831587
"CR-Kp","Temperature",2,23.1731019402276,0.0127885265891027,0.0542259258297784
"CR-Kp","Temperature",2,23.2507244997929,0.0126951113704931,0.0538298265074366
"CR-Kp","Temperature",2,23.3283470593582,0.0126228612809085,0.0535234715906512
"CR-Kp","Temperature",2,23.4059696189235,0.0125678100175038,0.0532900431573272
"CR-Kp","Temperature",2,23.4835921784888,0.0125285991698143,0.053123781273777
"CR-Kp","Temperature",2,23.5612147380541,0.0125049620178961,0.0530235549937744
"CR-Kp","Temperature",2,23.6388372976194,0.0124967631357687,0.0529887900839131
"CR-Kp","Temperature",2,23.7164598571847,0.0125084856035021,0.0530384957057004
"CR-Kp","Temperature",2,23.79408241675,0.0125344175836775,0.0531484525192403
"CR-Kp","Temperature",2,23.8717049763153,0.0125741718606455,0.0533170186522708
"CR-Kp","Temperature",2,23.9493275358806,0.0126273507249512,0.0535425077366824
"CR-Kp","Temperature",2,24.0269500954459,0.0126946334180064,0.0538277998927271
"CR-Kp","Temperature",2,24.1045726550112,0.0127775190708591,0.0541792517376783
"CR-Kp","Temperature",2,24.1821952145764,0.0128720285070967,0.0545799907629229
"CR-Kp","Temperature",2,24.2598177741417,0.0129776771163354,0.055027962122929
"CR-Kp","Temperature",2,24.337440333707,0.0130939658003371,0.0555210495407474
"CR-Kp","Temperature",2,24.4150628932723,0.0132218993993868,0.0560635137413625
"CR-Kp","Temperature",2,24.4926854528376,0.0133606825586262,0.0566519822601479
"CR-Kp","Temperature",2,24.5703080124029,0.0135077616548671,0.0572756272209889
"CR-Kp","Temperature",2,24.6479305719682,0.013662476980995,0.0579316513329837
"CR-Kp","Temperature",2,24.7255531315335,0.0138241414897712,0.0586171413776053
"CR-Kp","Temperature",2,24.8031756910988,0.0139931803420631,0.0593339001224743
"CR-Kp","Temperature",2,24.8807982506641,0.0141673997182077,0.0600726253308166
"CR-Kp","Temperature",2,24.9584208102294,0.0143452118691454,0.0608265846271596
"CR-Kp","Temperature",2,25.0360433697947,0.0145256698952147,0.0615917629664188
"CR-Kp","Temperature",2,25.11366592936,0.0147077906684638,0.0623639916882702
"CR-Kp","Temperature",2,25.1912884889252,0.0148899991775635,0.0631365924277814
"CR-Kp","Temperature",2,25.2689110484905,0.0150704316986165,0.0639016626206397
"CR-Kp","Temperature",2,25.3465336080558,0.0152478687468033,0.064654031405847
"CR-Kp","Temperature",2,25.4241561676211,0.0154210665983895,0.0653884251445277
"CR-Kp","Temperature",2,25.5017787271864,0.0155884312677167,0.0660980850167755
"CR-Kp","Temperature",2,25.5794012867517,0.0157457008921967,0.0667649398677165
"CR-Kp","Temperature",2,25.657023846317,0.015893283830177,0.0673907212189065
"CR-Kp","Temperature",2,25.7346464058823,0.0160298177499235,0.067969652509688
"CR-Kp","Temperature",2,25.8122689654476,0.0161539446552171,0.0684959755628586
"CR-Kp","Temperature",2,25.8898915250129,0.0162623768513483,0.0689557498913556
"CR-Kp","Temperature",2,25.9675140845782,0.0163509116215055,0.0693311551302981
"CR-Kp","Temperature",2,26.0451366441435,0.0164216761646151,0.0696312110311324
"CR-Kp","Temperature",2,26.1227592037087,0.0164734964963835,0.0698509396642453
"CR-Kp","Temperature",2,26.200381763274,0.0165052446735316,0.0699855583231868
"CR-Kp","Temperature",2,26.2780043228393,0.016511302558734,0.0700112449753106
"CR-Kp","Temperature",2,26.3556268824046,0.0164908410080459,0.0699244838834642
"CR-Kp","Temperature",2,26.4332494419699,0.0164466107462991,0.0697369386743891
"CR-Kp","Temperature",2,26.5108720015352,0.0163779964839288,0.0694460003965326
"CR-Kp","Temperature",2,26.5884945611005,0.0162844640512921,0.0690494040631321
"CR-Kp","Temperature",2,26.6661171206658,0.016158453699341,0.0685150948171781
"CR-Kp","Temperature",2,26.7437396802311,0.0160046333831982,0.0678628657275988
"CR-Kp","Temperature",2,26.8213622397964,0.0158251903637681,0.0671019912207121
"CR-Kp","Temperature",2,26.8989847993617,0.0156203019128715,0.0662332229647064
"CR-Kp","Temperature",2,26.976607358927,0.0153902394842326,0.0652577119779894
"CR-Kp","Temperature",2,27.0542299184922,0.0151270827653837,0.0641418745421062
"CR-Kp","Temperature",2,27.1318524780575,0.0148404651146248,0.0629265580345112
"CR-Kp","Temperature",2,27.2094750376228,0.0145313751419529,0.0616159543605027
"CR-Kp","Temperature",2,27.2870975971881,0.0142007683511968,0.0602141150485652
"CR-Kp","Temperature",2,27.3647201567534,0.0138483192066891,0.0587196597619704
"CR-Kp","Temperature",2,27.4423427163187,0.013472141230284,0.0571245894538141
"CR-Kp","Temperature",2,27.519965275884,0.0130794477108235,0.0554594899201241
"CR-Kp","Temperature",2,27.5975878354493,0.0126716764858296,0.0537304578812904
"CR-Kp","Temperature",2,27.6752103950146,0.0122503043440594,0.0519437552187775
"CR-Kp","Temperature",2,27.7528329545799,0.0118154483523283,0.0500998783194372
"CR-Kp","Temperature",2,27.8304555141452,0.0113694485732014,0.0482087495193735
"CR-Kp","Temperature",2,27.9080780737105,0.0109163555404208,0.046287543896633
"CR-Kp","Temperature",2,27.9857006332758,0.0104577822534962,0.0443431008936774
"CR-Kp","Temperature",2,28.063323192841,0.00999533636015263,0.0423822372603249
"CR-Kp","Temperature",2,28.1409457524063,0.00953077978634947,0.0404124239171481
"CR-Kp","Temperature",2,28.2185683119716,0.00906699401306836,0.0384458789232722
"CR-Kp","Temperature",2,28.2961908715369,0.00860565030359396,0.0364896887712878
"CR-Kp","Temperature",2,28.3738134311022,0.00814815399727592,0.034549812382796
"CR-Kp","Temperature",2,28.4514359906675,0.00769586889275234,0.0326320325384231
"CR-Kp","Temperature",2,28.5290585502328,0.00725285238936598,0.0307535534277437
"CR-Kp","Temperature",2,28.6066811097981,0.00681915694382982,0.0289145974777756
"CR-Kp","Temperature",2,28.6843036693634,0.00639542197015976,0.0271178759325981
"CR-Kp","Temperature",2,28.7619262289287,0.0059825872528912,0.025367373667729
"CR-Kp","Temperature",2,28.839548788494,0.00558188393376202,0.0236683109718466
"CR-Kp","Temperature",2,28.9171713480593,0.00519843571917607,0.022042413391009
"CR-Kp","Temperature",2,28.9947939076245,0.00482883329023713,0.0204752247271307
"CR-Kp","Temperature",2,29.0724164671898,0.00447353055861479,0.018968669657019
"CR-Kp","Temperature",2,29.1500390267551,0.00413292153213767,0.017524418853143
"CR-Kp","Temperature",2,29.2276615863204,0.00380895624118993,0.0161507408366838
"CR-Kp","Temperature",2,29.3052841458857,0.00350423017111902,0.0148586409877344
"CR-Kp","Temperature",2,29.382906705451,0.00321493264391108,0.0136319612647956
"CR-Kp","Temperature",2,29.4605292650163,0.00294103314119117,0.0124705722638172
"CR-Kp","Temperature",2,29.5381518245816,0.00268245563018966,0.011374151590558
"CR-Kp","Temperature",2,29.6157743841469,0.00244178753381563,0.0103536704387503
"CR-Kp","Temperature",2,29.6933969437122,0.00221847792392746,0.00940679276222485
"CR-Kp","Temperature",2,29.7710195032775,0.0020095348448004,0.00852083206671799
"CR-Kp","Temperature",2,29.8486420628428,0.00181460224186085,0.00769427860919825
"CR-Kp","Temperature",2,29.9262646224081,0.00163329830131476,0.00692551342235679
"CR-Kp","Temperature",2,30.0038871819733,0.00146843616738937,0.00622646480373052
"CR-Kp","Temperature",2,30.0815097415386,0.00131708128204202,0.00558468963677632
"CR-Kp","Temperature",2,30.1591323011039,0.00117746629477143,0.00499269399977213
"CR-Kp","Temperature",2,30.2367548606692,0.0010490893302991,0.00444834984055831
"CR-Kp","Temperature",2,30.3143774202345,0.000931441126557751,0.00394949778550445
"CR-Kp","Temperature",2,30.3919999797998,0.000827109097751808,0.00350710899143319
"CR-Kp","Temperature",2,30.4696225393651,0.000732084345786251,0.0031041849238187
"CR-Kp","Temperature",2,30.5472450989304,0.000645665408276951,0.00273775124101581
"CR-Kp","Temperature",2,30.6248676584957,0.00056734955282693,0.00240567625650999
"CR-Kp","Temperature",2,30.702490218061,0.000497040873866425,0.00210755331138895
"CR-Kp","Temperature",2,30.7801127776263,0.000435599901657251,0.00184703122710419
"CR-Kp","Temperature",2,30.8577353371916,0.000380311121219312,0.0016125956737699
"CR-Kp","Temperature",2,30.9353578967568,0.000330744819071028,0.00140242457976447
"CR-Kp","Temperature",2,31.0129804563221,0.000286483510052358,0.00121474772400999
"CR-Kp","Temperature",2,31.0906030158874,0.000247703555800462,0.00105031291533255
"CR-Kp","Temperature",2,31.1682255754527,0.000214111344312725,0.000907875179765384
"CR-Kp","Temperature",2,31.245848135018,0.000184306548344304,0.000781496848040097
"CR-Kp","Temperature",2,31.3234706945833,0.000157973965541323,0.000669841398756542
"CR-Kp","Temperature",2,31.4010932541486,0.000134811568436946,0.000571628174686451
"CR-Kp","Temperature",2,31.4787158137139,0.000115048868021428,0.000487830348606849
"CR-Kp","Temperature",2,31.5563383732792,9.80399257349222e-05,0.000415709011059099
"CR-Kp","Temperature",2,31.6339609328445,8.31649329950937e-05,0.000352636048946657
"CR-Kp","Temperature",2,31.7115834924098,7.02182431982627e-05,0.000297739479293173
"CR-Kp","Temperature",2,31.7892060519751,5.90053608746812e-05,0.000250194602173813
"CR-Kp","Temperature",2,31.8668286115404,4.97089824755277e-05,0.000210776087300676
"CR-Kp","Temperature",2,31.9444511711056,4.17409996737311e-05,0.000176990237037726
"CR-Kp","Temperature",2,32.0220737306709,3.48752323064566e-05,0.00014787800198638
"CR-Kp","Temperature",2,32.0996962902362,2.8990958234506e-05,0.000122927495986762
"CR-Kp","Temperature",2,32.1773188498015,2.39843204730553e-05,0.000101698344526865
"CR-Kp","Temperature",2,32.2549414093668,1.9943598239464e-05,8.45648692503485e-05
"CR-Kp","Temperature",2,32.3325639689321,1.64941520915227e-05,6.99385235436062e-05
"CR-Kp","Humidity",3,27.2821446113199,0.000130526524373503,0.00099349199151884
"CR-Kp","Humidity",3,27.4184947437325,0.000141929353270855,0.00108028369339364
"CR-Kp","Humidity",3,27.5548448761451,0.000153730923336776,0.00117011038114249
"CR-Kp","Humidity",3,27.6911950085576,0.000165934142401421,0.00126299418747738
"CR-Kp","Humidity",3,27.8275451409701,0.000178451053756157,0.00135826563708633
"CR-Kp","Humidity",3,27.9638952733827,0.000191158600974328,0.00145498809601716
"CR-Kp","Humidity",3,28.1002454057952,0.000203991233480804,0.00155266263141509
"CR-Kp","Humidity",3,28.2365955382078,0.000216880019630037,0.00165076457568368
"CR-Kp","Humidity",3,28.3729456706203,0.000229722961628328,0.00174851758093748
"CR-Kp","Humidity",3,28.5092958030329,0.00024238294618942,0.00184487802058426
"CR-Kp","Humidity",3,28.6456459354454,0.000254782549391079,0.00193925658875642
"CR-Kp","Humidity",3,28.781996067858,0.000266837993177233,0.00203101561561503
